  -1.3009607e+00	
  -1.2897996e+00	
  -1.2781099e+00	
  -1.2658723e+00	
  -1.2531255e+00	
  -1.2399967e+00	
  -1.2266998e+00	
  -1.2130992e+00	
  -1.1991751e+00	
  -1.1848062e+00	
  -1.1701556e+00	
  -1.1551938e+00	
  -1.1398975e+00	
  -1.1240600e+00	
  -1.1076705e+00	
  -1.0912356e+00	
  -1.0747414e+00	
  -1.0578902e+00	
  -1.0407502e+00	
  -1.0233953e+00	
  -1.0058661e+00	
  -9.8789314e-01	
  -9.6940234e-01	
  -9.5027185e-01	
  -9.3063259e-01	
  -9.1094216e-01	
  -8.9128806e-01	
  -8.7168622e-01	
  -8.5235104e-01	
  -8.3321603e-01	
  -8.1447214e-01	
  -7.9610720e-01	
  -7.7797178e-01	
  -7.6013273e-01	
  -7.4266375e-01	
  -7.2548296e-01	
  -7.0879767e-01	
  -6.9231534e-01	
  -6.7647025e-01	
  -6.6130087e-01	
  -6.4663363e-01	
  -6.3230997e-01	
  -6.1800187e-01	
  -6.0403008e-01	
  -5.9081237e-01	
  -5.7846002e-01	
  -5.6713826e-01	
  -5.5635819e-01	
  -5.4578609e-01	
  -5.3593113e-01	
  -5.2692166e-01	
  -5.1807660e-01	
  -5.0899105e-01	
  -5.0095663e-01	
  -4.9445152e-01	
  -4.8895886e-01	
  -4.8444690e-01	
  -4.8060586e-01	
  -4.7781038e-01	
  -4.7651515e-01	
  -4.7677726e-01	
  -4.7810231e-01	
  -4.8023187e-01	
  -4.8289431e-01	
  -4.8648692e-01	
  -4.9071512e-01	
  -4.9582945e-01	
  -5.0195143e-01	
  -5.0929248e-01	
  -5.1813675e-01	
  -5.2872325e-01	
  -5.3999817e-01	
  -5.5135914e-01	
  -5.6330868e-01	
  -5.7630856e-01	
  -5.9228935e-01	
  -6.0940021e-01	
  -6.2639123e-01	
  -6.4338749e-01	
  -6.5982110e-01	
  -6.7495301e-01	
  -6.9124818e-01	
  -7.1006316e-01	
  -7.2916941e-01	
  -7.4696422e-01	
  -7.6390637e-01	
  -7.7871361e-01	
  -7.9068928e-01	
  -8.0471026e-01	
  -8.2239793e-01	
  -8.4023276e-01	
  -8.5469696e-01	
  -8.7169607e-01	
